route_id,agency_id,route_short_name,route_long_name,route_type,route_color,route_text_color
"20-900-aus-5","","900","Caulfield - Stud Park SC","3","FF8200","FFFFFF"
"20-900-aus-6","","900","Caulfield - Stud Park SC","3","FF8200","FFFFFF"
"20-900-aus-7","","900","Caulfield - Stud Park SC","3","FF8200","FFFFFF"
"21-201-aus-2","","201","Deakin University - Box Hill Station","3","FF8200","FFFFFF"
"21-201-aus-7","","201","Deakin University - Box Hill Station","3","FF8200","FFFFFF"
"21-663-aus-10","","663","Lilydale - Belgrave","3","FF8200","FFFFFF"
"21-663-aus-11","","663","Lilydale - Belgrave","3","FF8200","FFFFFF"
"21-663-aus-3","","663","Lilydale - Belgrave","3","FF8200","FFFFFF"
"21-663-aus-8","","663","Lilydale - Belgrave","3","FF8200","FFFFFF"
"21-663-aus-9","","663","Lilydale - Belgrave","3","FF8200","FFFFFF"
"21-664-aus-10","","664","Knox City SC - Chirnside Park SC","3","FF8200","FFFFFF"
"21-664-aus-11","","664","Knox City SC - Chirnside Park SC","3","FF8200","FFFFFF"
"21-664-aus-12","","664","Knox City SC - Chirnside Park SC","3","FF8200","FFFFFF"
"21-664-aus-13","","664","Knox City SC - Chirnside Park SC","3","FF8200","FFFFFF"
"21-664-aus-14","","664","Knox City SC - Chirnside Park SC","3","FF8200","FFFFFF"
"21-664-aus-15","","664","Knox City SC - Chirnside Park SC","3","FF8200","FFFFFF"
"21-664-aus-3","","664","Knox City SC - Chirnside Park SC","3","FF8200","FFFFFF"
"21-670-aus-10","","670","Ringwood - Lilydale","3","FF8200","FFFFFF"
"21-670-aus-11","","670","Ringwood - Lilydale","3","FF8200","FFFFFF"
"21-670-aus-12","","670","Ringwood - Lilydale","3","FF8200","FFFFFF"
"21-670-aus-13","","670","Ringwood - Lilydale","3","FF8200","FFFFFF"
"21-670-aus-14","","670","Ringwood - Lilydale","3","FF8200","FFFFFF"
"21-670-aus-15","","670","Ringwood - Lilydale","3","FF8200","FFFFFF"
"21-670-aus-3","","670","Ringwood - Lilydale","3","FF8200","FFFFFF"
"21-671-aus-2","","671","Croydon - Chirnside Park SC","3","FF8200","FFFFFF"
"21-671-aus-3","","671","Croydon - Chirnside Park SC","3","FF8200","FFFFFF"
"21-671-aus-8","","671","Croydon - Chirnside Park SC","3","FF8200","FFFFFF"
"21-671-aus-9","","671","Croydon - Chirnside Park SC","3","FF8200","FFFFFF"
"21-672-aus-2","","672","Croydon - Chirnside Park SC","3","FF8200","FFFFFF"
"21-672-aus-3","","672","Croydon - Chirnside Park SC","3","FF8200","FFFFFF"
"21-672-aus-8","","672","Croydon - Chirnside Park SC","3","FF8200","FFFFFF"
"21-672-aus-9","","672","Croydon - Chirnside Park SC","3","FF8200","FFFFFF"
"21-675-aus-2","","675","Mooroolbark - Chirnside Park SC","3","FF8200","FFFFFF"
"21-675-aus-3","","675","Mooroolbark - Chirnside Park SC","3","FF8200","FFFFFF"
"21-675-aus-8","","675","Mooroolbark - Chirnside Park SC","3","FF8200","FFFFFF"
"21-675-aus-9","","675","Mooroolbark - Chirnside Park SC","3","FF8200","FFFFFF"
"21-677-aus-2","","677","Lilydale - Chirnside Park SC","3","FF8200","FFFFFF"
"21-677-aus-3","","677","Lilydale - Chirnside Park SC","3","FF8200","FFFFFF"
"21-677-aus-8","","677","Lilydale - Chirnside Park SC","3","FF8200","FFFFFF"
"21-677-aus-9","","677","Lilydale - Chirnside Park SC","3","FF8200","FFFFFF"
"21-679-aus-10","","679","Ringwood - Chirnside Park SC","3","FF8200","FFFFFF"
"21-679-aus-11","","679","Ringwood - Chirnside Park SC","3","FF8200","FFFFFF"
"21-679-aus-12","","679","Ringwood - Chirnside Park SC","3","FF8200","FFFFFF"
"21-679-aus-13","","679","Ringwood - Chirnside Park SC","3","FF8200","FFFFFF"
"21-679-aus-14","","679","Ringwood - Chirnside Park SC","3","FF8200","FFFFFF"
"21-679-aus-15","","679","Ringwood - Chirnside Park SC","3","FF8200","FFFFFF"
"21-679-aus-3","","679","Ringwood - Chirnside Park SC","3","FF8200","FFFFFF"
"21-680-aus-2","","680","Lilydale - Mooroolbark","3","FF8200","FFFFFF"
"21-680-aus-3","","680","Lilydale - Mooroolbark","3","FF8200","FFFFFF"
"21-680-aus-8","","680","Lilydale - Mooroolbark","3","FF8200","FFFFFF"
"21-680-aus-9","","680","Lilydale - Mooroolbark","3","FF8200","FFFFFF"
"21-681-aus-2","","681","Knox City SC","3","FF8200","FFFFFF"
"21-681-aus-3","","681","Knox City SC","3","FF8200","FFFFFF"
"21-681-aus-8","","681","Knox City SC","3","FF8200","FFFFFF"
"21-681-aus-9","","681","Knox City SC","3","FF8200","FFFFFF"
"21-682-aus-2","","682","Knox City SC (Anti-Clockwise)","3","FF8200","FFFFFF"
"21-682-aus-3","","682","Knox City SC (Anti-Clockwise)","3","FF8200","FFFFFF"
"21-682-aus-8","","682","Knox City SC (Anti-Clockwise)","3","FF8200","FFFFFF"
"21-682-aus-9","","682","Knox City SC (Anti-Clockwise)","3","FF8200","FFFFFF"
"21-688-aus-10","","688","Croydon - Upper Ferntree Gully","3","FF8200","FFFFFF"
"21-688-aus-11","","688","Croydon - Upper Ferntree Gully","3","FF8200","FFFFFF"
"21-688-aus-12","","688","Croydon - Upper Ferntree Gully","3","FF8200","FFFFFF"
"21-688-aus-13","","688","Croydon - Upper Ferntree Gully","3","FF8200","FFFFFF"
"21-688-aus-14","","688","Croydon - Upper Ferntree Gully","3","FF8200","FFFFFF"
"21-688-aus-15","","688","Croydon - Upper Ferntree Gully","3","FF8200","FFFFFF"
"21-688-aus-3","","688","Croydon - Upper Ferntree Gully","3","FF8200","FFFFFF"
"21-689-aus-10","","689","Croydon Station - Montrose","3","FF8200","FFFFFF"
"21-689-aus-11","","689","Croydon Station - Montrose","3","FF8200","FFFFFF"
"21-689-aus-12","","689","Croydon Station - Montrose","3","FF8200","FFFFFF"
"21-689-aus-13","","689","Croydon Station - Montrose","3","FF8200","FFFFFF"
"21-689-aus-8","","689","Croydon Station - Montrose","3","FF8200","FFFFFF"
"21-689-aus-9","","689","Croydon Station - Montrose","3","FF8200","FFFFFF"
"21-690-aus-10","","690","Croydon - Boronia","3","FF8200","FFFFFF"
"21-690-aus-11","","690","Croydon - Boronia","3","FF8200","FFFFFF"
"21-690-aus-12","","690","Croydon - Boronia","3","FF8200","FFFFFF"
"21-690-aus-13","","690","Croydon - Boronia","3","FF8200","FFFFFF"
"21-690-aus-14","","690","Croydon - Boronia","3","FF8200","FFFFFF"
"21-690-aus-15","","690","Croydon - Boronia","3","FF8200","FFFFFF"
"21-690-aus-3","","690","Croydon - Boronia","3","FF8200","FFFFFF"
"21-691-aus-10","","691","Waverley Gardens SC - Boronia","3","FF8200","FFFFFF"
"21-691-aus-11","","691","Waverley Gardens SC - Boronia","3","FF8200","FFFFFF"
"21-691-aus-12","","691","Waverley Gardens SC - Boronia","3","FF8200","FFFFFF"
"21-691-aus-13","","691","Waverley Gardens SC - Boronia","3","FF8200","FFFFFF"
"21-691-aus-14","","691","Waverley Gardens SC - Boronia","3","FF8200","FFFFFF"
"21-691-aus-15","","691","Waverley Gardens SC - Boronia","3","FF8200","FFFFFF"
"21-691-aus-3","","691","Waverley Gardens SC - Boronia","3","FF8200","FFFFFF"
"21-693-aus-10","","693","Oakleigh - Belgrave","3","FF8200","FFFFFF"
"21-693-aus-11","","693","Oakleigh - Belgrave","3","FF8200","FFFFFF"
"21-693-aus-12","","693","Oakleigh - Belgrave","3","FF8200","FFFFFF"
"21-693-aus-13","","693","Oakleigh - Belgrave","3","FF8200","FFFFFF"
"21-693-aus-14","","693","Oakleigh - Belgrave","3","FF8200","FFFFFF"
"21-693-aus-15","","693","Oakleigh - Belgrave","3","FF8200","FFFFFF"
"21-693-aus-3","","693","Oakleigh - Belgrave","3","FF8200","FFFFFF"
"21-694-aus-10","","694","Belgrave - Mt Dandenong","3","FF8200","FFFFFF"
"21-694-aus-11","","694","Belgrave - Mt Dandenong","3","FF8200","FFFFFF"
"21-694-aus-12","","694","Belgrave - Mt Dandenong","3","FF8200","FFFFFF"
"21-694-aus-13","","694","Belgrave - Mt Dandenong","3","FF8200","FFFFFF"
"21-694-aus-8","","694","Belgrave - Mt Dandenong","3","FF8200","FFFFFF"
"21-694-aus-9","","694","Belgrave - Mt Dandenong","3","FF8200","FFFFFF"
"21-695-aus-10","","695","Belgrave - Gembrook","3","FF8200","FFFFFF"
"21-695-aus-11","","695","Belgrave - Gembrook","3","FF8200","FFFFFF"
"21-695-aus-12","","695","Belgrave - Gembrook","3","FF8200","FFFFFF"
"21-695-aus-13","","695","Belgrave - Gembrook","3","FF8200","FFFFFF"
"21-695-aus-14","","695","Belgrave - Gembrook","3","FF8200","FFFFFF"
"21-695-aus-15","","695","Belgrave - Gembrook","3","FF8200","FFFFFF"
"21-695-aus-3","","695","Belgrave - Gembrook","3","FF8200","FFFFFF"
"21-695-F-aus-10","","695F","Belgrave - Gembrook","3","FF8200","FFFFFF"
"21-695-F-aus-11","","695F","Belgrave - Gembrook","3","FF8200","FFFFFF"
"21-695-F-aus-12","","695F","Belgrave - Gembrook","3","FF8200","FFFFFF"
"21-695-F-aus-13","","695F","Belgrave - Gembrook","3","FF8200","FFFFFF"
"21-695-F-aus-14","","695F","Belgrave - Gembrook","3","FF8200","FFFFFF"
"21-695-F-aus-15","","695F","Belgrave - Gembrook","3","FF8200","FFFFFF"
"21-695-F-aus-3","","695F","Belgrave - Gembrook","3","FF8200","FFFFFF"
"21-697-aus-10","","697","Belgrave - Belgrave South","3","FF8200","FFFFFF"
"21-697-aus-11","","697","Belgrave - Belgrave South","3","FF8200","FFFFFF"
"21-697-aus-12","","697","Belgrave - Belgrave South","3","FF8200","FFFFFF"
"21-697-aus-13","","697","Belgrave - Belgrave South","3","FF8200","FFFFFF"
"21-697-aus-8","","697","Belgrave - Belgrave South","3","FF8200","FFFFFF"
"21-697-aus-9","","697","Belgrave - Belgrave South","3","FF8200","FFFFFF"
"21-699-aus-2","","699","Belgrave - Upwey","3","FF8200","FFFFFF"
"21-699-aus-3","","699","Belgrave - Upwey","3","FF8200","FFFFFF"
"21-699-aus-8","","699","Belgrave - Upwey","3","FF8200","FFFFFF"
"21-699-aus-9","","699","Belgrave - Upwey","3","FF8200","FFFFFF"
"21-732-aus-10","","732","Box Hill - Upper Ferntree Gully","3","FF8200","FFFFFF"
"21-732-aus-11","","732","Box Hill - Upper Ferntree Gully","3","FF8200","FFFFFF"
"21-732-aus-12","","732","Box Hill - Upper Ferntree Gully","3","FF8200","FFFFFF"
"21-732-aus-13","","732","Box Hill - Upper Ferntree Gully","3","FF8200","FFFFFF"
"21-732-aus-14","","732","Box Hill - Upper Ferntree Gully","3","FF8200","FFFFFF"
"21-732-aus-15","","732","Box Hill - Upper Ferntree Gully","3","FF8200","FFFFFF"
"21-732-aus-3","","732","Box Hill - Upper Ferntree Gully","3","FF8200","FFFFFF"
"21-734-aus-10","","734","Glen Iris - Glen Waverley","3","FF8200","FFFFFF"
"21-734-aus-11","","734","Glen Iris - Glen Waverley","3","FF8200","FFFFFF"
"21-734-aus-12","","734","Glen Iris - Glen Waverley","3","FF8200","FFFFFF"
"21-734-aus-13","","734","Glen Iris - Glen Waverley","3","FF8200","FFFFFF"
"21-734-aus-14","","734","Glen Iris - Glen Waverley","3","FF8200","FFFFFF"
"21-734-aus-15","","734","Glen Iris - Glen Waverley","3","FF8200","FFFFFF"
"21-734-aus-3","","734","Glen Iris - Glen Waverley","3","FF8200","FFFFFF"
"21-735-aus-10","","735","Box Hill - Nunawading","3","FF8200","FFFFFF"
"21-735-aus-11","","735","Box Hill - Nunawading","3","FF8200","FFFFFF"
"21-735-aus-12","","735","Box Hill - Nunawading","3","FF8200","FFFFFF"
"21-735-aus-13","","735","Box Hill - Nunawading","3","FF8200","FFFFFF"
"21-735-aus-14","","735","Box Hill - Nunawading","3","FF8200","FFFFFF"
"21-735-aus-15","","735","Box Hill - Nunawading","3","FF8200","FFFFFF"
"21-735-aus-3","","735","Box Hill - Nunawading","3","FF8200","FFFFFF"
"21-736-aus-10","","736","Mitcham - Blackburn","3","FF8200","FFFFFF"
"21-736-aus-11","","736","Mitcham - Blackburn","3","FF8200","FFFFFF"
"21-736-aus-12","","736","Mitcham - Blackburn","3","FF8200","FFFFFF"
"21-736-aus-13","","736","Mitcham - Blackburn","3","FF8200","FFFFFF"
"21-736-aus-14","","736","Mitcham - Blackburn","3","FF8200","FFFFFF"
"21-736-aus-15","","736","Mitcham - Blackburn","3","FF8200","FFFFFF"
"21-736-aus-3","","736","Mitcham - Blackburn","3","FF8200","FFFFFF"
"21-737-aus-10","","737","Croydon - Monash University","3","FF8200","FFFFFF"
"21-737-aus-11","","737","Croydon - Monash University","3","FF8200","FFFFFF"
"21-737-aus-12","","737","Croydon - Monash University","3","FF8200","FFFFFF"
"21-737-aus-13","","737","Croydon - Monash University","3","FF8200","FFFFFF"
"21-737-aus-14","","737","Croydon - Monash University","3","FF8200","FFFFFF"
"21-737-aus-15","","737","Croydon - Monash University","3","FF8200","FFFFFF"
"21-737-aus-3","","737","Croydon - Monash University","3","FF8200","FFFFFF"
"21-738-aus-10","","738","Mitcham - Knox City","3","FF8200","FFFFFF"
"21-738-aus-11","","738","Mitcham - Knox City","3","FF8200","FFFFFF"
"21-738-aus-12","","738","Mitcham - Knox City","3","FF8200","FFFFFF"
"21-738-aus-13","","738","Mitcham - Knox City","3","FF8200","FFFFFF"
"21-738-aus-14","","738","Mitcham - Knox City","3","FF8200","FFFFFF"
"21-738-aus-15","","738","Mitcham - Knox City","3","FF8200","FFFFFF"
"21-738-aus-3","","738","Mitcham - Knox City","3","FF8200","FFFFFF"
"21-740-aus-2","","740","Vermont East - Mitcham","3","FF8200","FFFFFF"
"21-740-aus-3","","740","Vermont East - Mitcham","3","FF8200","FFFFFF"
"21-740-aus-8","","740","Vermont East - Mitcham","3","FF8200","FFFFFF"
"21-740-aus-9","","740","Vermont East - Mitcham","3","FF8200","FFFFFF"
"21-742-aus-10","","742","Ringwood Station - Chadstone SC","3","FF8200","FFFFFF"
"21-742-aus-11","","742","Ringwood Station - Chadstone SC","3","FF8200","FFFFFF"
"21-742-aus-12","","742","Ringwood Station - Chadstone SC","3","FF8200","FFFFFF"
"21-742-aus-13","","742","Ringwood Station - Chadstone SC","3","FF8200","FFFFFF"
"21-742-aus-14","","742","Ringwood Station - Chadstone SC","3","FF8200","FFFFFF"
"21-742-aus-15","","742","Ringwood Station - Chadstone SC","3","FF8200","FFFFFF"
"21-742-aus-3","","742","Ringwood Station - Chadstone SC","3","FF8200","FFFFFF"
"21-745-aus-2","","745","Bayswater - Wantirna /  Boronia","3","FF8200","FFFFFF"
"21-745-aus-3","","745","Bayswater - Wantirna /  Boronia","3","FF8200","FFFFFF"
"21-745-aus-8","","745","Bayswater - Wantirna /  Boronia","3","FF8200","FFFFFF"
"21-745-aus-9","","745","Bayswater - Wantirna /  Boronia","3","FF8200","FFFFFF"
"21-753-aus-10","","753","Glen Waverley - Bayswater","3","FF8200","FFFFFF"
"21-753-aus-11","","753","Glen Waverley - Bayswater","3","FF8200","FFFFFF"
"21-753-aus-12","","753","Glen Waverley - Bayswater","3","FF8200","FFFFFF"
"21-753-aus-13","","753","Glen Waverley - Bayswater","3","FF8200","FFFFFF"
"21-753-aus-14","","753","Glen Waverley - Bayswater","3","FF8200","FFFFFF"
"21-753-aus-15","","753","Glen Waverley - Bayswater","3","FF8200","FFFFFF"
"21-753-aus-3","","753","Glen Waverley - Bayswater","3","FF8200","FFFFFF"
"21-754-aus-10","","754","Rowville - Glen Waverley","3","FF8200","FFFFFF"
"21-754-aus-11","","754","Rowville - Glen Waverley","3","FF8200","FFFFFF"
"21-754-aus-12","","754","Rowville - Glen Waverley","3","FF8200","FFFFFF"
"21-754-aus-13","","754","Rowville - Glen Waverley","3","FF8200","FFFFFF"
"21-754-aus-14","","754","Rowville - Glen Waverley","3","FF8200","FFFFFF"
"21-754-aus-15","","754","Rowville - Glen Waverley","3","FF8200","FFFFFF"
"21-754-aus-3","","754","Rowville - Glen Waverley","3","FF8200","FFFFFF"
"21-755-aus-10","","755","Bayswater - Knox City SC","3","FF8200","FFFFFF"
"21-755-aus-11","","755","Bayswater - Knox City SC","3","FF8200","FFFFFF"
"21-755-aus-12","","755","Bayswater - Knox City SC","3","FF8200","FFFFFF"
"21-755-aus-13","","755","Bayswater - Knox City SC","3","FF8200","FFFFFF"
"21-755-aus-14","","755","Bayswater - Knox City SC","3","FF8200","FFFFFF"
"21-755-aus-15","","755","Bayswater - Knox City SC","3","FF8200","FFFFFF"
"21-755-aus-3","","755","Bayswater - Knox City SC","3","FF8200","FFFFFF"
"21-757-aus-2","","757","Knox City SC - Scoresby","3","FF8200","FFFFFF"
"21-757-aus-3","","757","Knox City SC - Scoresby","3","FF8200","FFFFFF"
"21-757-aus-8","","757","Knox City SC - Scoresby","3","FF8200","FFFFFF"
"21-757-aus-9","","757","Knox City SC - Scoresby","3","FF8200","FFFFFF"
"21-758-aus-2","","758","Knox City SC - Knoxfield","3","FF8200","FFFFFF"
"21-758-aus-3","","758","Knox City SC - Knoxfield","3","FF8200","FFFFFF"
"21-758-aus-8","","758","Knox City SC - Knoxfield","3","FF8200","FFFFFF"
"21-758-aus-9","","758","Knox City SC - Knoxfield","3","FF8200","FFFFFF"
"21-765-aus-10","","765","Mitcham - Box Hill","3","FF8200","FFFFFF"
"21-765-aus-11","","765","Mitcham - Box Hill","3","FF8200","FFFFFF"
"21-765-aus-12","","765","Mitcham - Box Hill","3","FF8200","FFFFFF"
"21-765-aus-13","","765","Mitcham - Box Hill","3","FF8200","FFFFFF"
"21-765-aus-14","","765","Mitcham - Box Hill","3","FF8200","FFFFFF"
"21-765-aus-15","","765","Mitcham - Box Hill","3","FF8200","FFFFFF"
"21-765-aus-3","","765","Mitcham - Box Hill","3","FF8200","FFFFFF"
"21-967-aus-2","","967","Glen Waverley - Bayswater","3","FF8200","FFFFFF"
"21-967-aus-5","","967","Glen Waverley - Bayswater","3","FF8200","FFFFFF"
"21-967-aus-8","","967","Glen Waverley - Bayswater","3","FF8200","FFFFFF"
"21-967-aus-9","","967","Glen Waverley - Bayswater","3","FF8200","FFFFFF"
"22-663-aus-10","","663","Lilydale - Belgrave","3","FF8200","FFFFFF"
"22-663-aus-11","","663","Lilydale - Belgrave","3","FF8200","FFFFFF"
"22-663-aus-7","","663","Lilydale - Belgrave","3","FF8200","FFFFFF"
"22-663-aus-8","","663","Lilydale - Belgrave","3","FF8200","FFFFFF"
"22-663-aus-9","","663","Lilydale - Belgrave","3","FF8200","FFFFFF"
"22-671-aus-3","","671","Croydon - Chirnside Park SC","3","FF8200","FFFFFF"
"22-671-aus-7","","671","Croydon - Chirnside Park SC","3","FF8200","FFFFFF"
"22-671-aus-8","","671","Croydon - Chirnside Park SC","3","FF8200","FFFFFF"
"22-671-aus-9","","671","Croydon - Chirnside Park SC","3","FF8200","FFFFFF"
"22-672-aus-2","","672","Chirnside Park SC - Croydon","3","FF8200","FFFFFF"
"22-672-aus-3","","672","Chirnside Park SC - Croydon","3","FF8200","FFFFFF"
"22-672-aus-4","","672","Chirnside Park SC - Croydon","3","FF8200","FFFFFF"
"22-672-aus-5","","672","Chirnside Park SC - Croydon","3","FF8200","FFFFFF"
"22-677-aus-2","","677","Lilydale - Chirnside Park SC","3","FF8200","FFFFFF"
"22-677-aus-3","","677","Lilydale - Chirnside Park SC","3","FF8200","FFFFFF"
"22-677-aus-4","","677","Lilydale - Chirnside Park SC","3","FF8200","FFFFFF"
"22-677-aus-5","","677","Lilydale - Chirnside Park SC","3","FF8200","FFFFFF"
"22-679-aus-2","","679","Ringwood - Chirnside Park SC","3","FF8200","FFFFFF"
"22-679-aus-3","","679","Ringwood - Chirnside Park SC","3","FF8200","FFFFFF"
"22-679-aus-4","","679","Ringwood - Chirnside Park SC","3","FF8200","FFFFFF"
"22-679-aus-5","","679","Ringwood - Chirnside Park SC","3","FF8200","FFFFFF"
"22-688-aus-3","","688","Croydon - Upper Ferntree Gully","3","FF8200","FFFFFF"
"22-688-aus-7","","688","Croydon - Upper Ferntree Gully","3","FF8200","FFFFFF"
"22-688-aus-8","","688","Croydon - Upper Ferntree Gully","3","FF8200","FFFFFF"
"22-688-aus-9","","688","Croydon - Upper Ferntree Gully","3","FF8200","FFFFFF"
"22-690-aus-3","","690","Croydon - Boronia","3","FF8200","FFFFFF"
"22-690-aus-7","","690","Croydon - Boronia","3","FF8200","FFFFFF"
"22-690-aus-8","","690","Croydon - Boronia","3","FF8200","FFFFFF"
"22-690-aus-9","","690","Croydon - Boronia","3","FF8200","FFFFFF"
"22-693-aus-10","","693","Oakleigh - Belgrave","3","FF8200","FFFFFF"
"22-693-aus-11","","693","Oakleigh - Belgrave","3","FF8200","FFFFFF"
"22-693-aus-12","","693","Oakleigh - Belgrave","3","FF8200","FFFFFF"
"22-693-aus-13","","693","Oakleigh - Belgrave","3","FF8200","FFFFFF"
"22-693-aus-14","","693","Oakleigh - Belgrave","3","FF8200","FFFFFF"
"22-693-aus-15","","693","Oakleigh - Belgrave","3","FF8200","FFFFFF"
"22-693-aus-9","","693","Oakleigh - Belgrave","3","FF8200","FFFFFF"
"22-694-aus-10","","694","Belgrave - Mt Dandenong","3","FF8200","FFFFFF"
"22-694-aus-11","","694","Belgrave - Mt Dandenong","3","FF8200","FFFFFF"
"22-694-aus-12","","694","Belgrave - Mt Dandenong","3","FF8200","FFFFFF"
"22-694-aus-13","","694","Belgrave - Mt Dandenong","3","FF8200","FFFFFF"
"22-694-aus-8","","694","Belgrave - Mt Dandenong","3","FF8200","FFFFFF"
"22-694-aus-9","","694","Belgrave - Mt Dandenong","3","FF8200","FFFFFF"
"22-695-aus-10","","695","Belgrave - Gembrook","3","FF8200","FFFFFF"
"22-695-aus-11","","695","Belgrave - Gembrook","3","FF8200","FFFFFF"
"22-695-aus-12","","695","Belgrave - Gembrook","3","FF8200","FFFFFF"
"22-695-aus-13","","695","Belgrave - Gembrook","3","FF8200","FFFFFF"
"22-695-aus-14","","695","Belgrave - Gembrook","3","FF8200","FFFFFF"
"22-695-aus-15","","695","Belgrave - Gembrook","3","FF8200","FFFFFF"
"22-695-aus-9","","695","Belgrave - Gembrook","3","FF8200","FFFFFF"
"22-695-F-aus-10","","695F","Belgrave - Gembrook","3","FF8200","FFFFFF"
"22-695-F-aus-11","","695F","Belgrave - Gembrook","3","FF8200","FFFFFF"
"22-695-F-aus-12","","695F","Belgrave - Gembrook","3","FF8200","FFFFFF"
"22-695-F-aus-13","","695F","Belgrave - Gembrook","3","FF8200","FFFFFF"
"22-695-F-aus-14","","695F","Belgrave - Gembrook","3","FF8200","FFFFFF"
"22-695-F-aus-15","","695F","Belgrave - Gembrook","3","FF8200","FFFFFF"
"22-695-F-aus-9","","695F","Belgrave - Gembrook","3","FF8200","FFFFFF"
"22-696-aus-3","","696","Monbulk - Olinda","3","FF8200","FFFFFF"
"22-696-aus-7","","696","Monbulk - Olinda","3","FF8200","FFFFFF"
"22-696-aus-8","","696","Monbulk - Olinda","3","FF8200","FFFFFF"
"22-696-aus-9","","696","Monbulk - Olinda","3","FF8200","FFFFFF"
"22-697-aus-10","","697","Belgrave - Belgrave South","3","FF8200","FFFFFF"
"22-697-aus-11","","697","Belgrave - Belgrave South","3","FF8200","FFFFFF"
"22-697-aus-12","","697","Belgrave - Belgrave South","3","FF8200","FFFFFF"
"22-697-aus-13","","697","Belgrave - Belgrave South","3","FF8200","FFFFFF"
"22-697-aus-8","","697","Belgrave - Belgrave South","3","FF8200","FFFFFF"
"22-697-aus-9","","697","Belgrave - Belgrave South","3","FF8200","FFFFFF"
"22-699-aus-3","","699","Belgrave - Upwey","3","FF8200","FFFFFF"
"22-699-aus-4","","699","Belgrave - Upwey","3","FF8200","FFFFFF"
"22-732-aus-2","","732","Box Hill - Upper Ferntree Gully","3","FF8200","FFFFFF"
"22-732-aus-3","","732","Box Hill - Upper Ferntree Gully","3","FF8200","FFFFFF"
"22-732-aus-4","","732","Box Hill - Upper Ferntree Gully","3","FF8200","FFFFFF"
"22-732-aus-5","","732","Box Hill - Upper Ferntree Gully","3","FF8200","FFFFFF"
"22-737-aus-3","","737","Croydon - Monash University","3","FF8200","FFFFFF"
"22-737-aus-7","","737","Croydon - Monash University","3","FF8200","FFFFFF"
"22-737-aus-8","","737","Croydon - Monash University","3","FF8200","FFFFFF"
"22-737-aus-9","","737","Croydon - Monash University","3","FF8200","FFFFFF"
"23-526-aus-5","","526","Coburg - West Preston","3","FF8200","FFFFFF"
"23-526-aus-6","","526","Coburg - West Preston","3","FF8200","FFFFFF"
"23-527-aus-7","","527","Northland SC - Gowrie","3","FF8200","FFFFFF"
"23-527-aus-8","","527","Northland SC - Gowrie","3","FF8200","FFFFFF"
"23-527-aus-9","","527","Northland SC - Gowrie","3","FF8200","FFFFFF"
"23-548-aus-6","","548","La Trobe University - Kew","3","FF8200","FFFFFF"
"23-548-aus-7","","548","La Trobe University - Kew","3","FF8200","FFFFFF"
"23-549-aus-5","","549","Northland SC - Ivanhoe","3","FF8200","FFFFFF"
"23-549-aus-6","","549","Northland SC - Ivanhoe","3","FF8200","FFFFFF"
"23-550-aus-5","","550","La Trobe University - Northland SC","3","FF8200","FFFFFF"
"23-550-aus-6","","550","La Trobe University - Northland SC","3","FF8200","FFFFFF"
"23-551-aus-6","","551","La Trobe University - Heidelberg","3","FF8200","FFFFFF"
"23-551-aus-7","","551","La Trobe University - Heidelberg","3","FF8200","FFFFFF"
"23-951-aus-5","","951","City - Glenroy","3","FF8200","FFFFFF"
"23-951-aus-6","","951","City - Glenroy","3","FF8200","FFFFFF"
"23-953-aus-5","","953","Broadmeadows Station - Craigieburn","3","FF8200","FFFFFF"
"23-953-aus-6","","953","Broadmeadows Station - Craigieburn","3","FF8200","FFFFFF"
"23-959-aus-5","","959","City - Broadmeadows","3","FF8200","FFFFFF"
"23-959-aus-6","","959","City - Broadmeadows","3","FF8200","FFFFFF"
"24-481-aus-3","","481","Sunbury - Mount Lion","3","FF8200","FFFFFF"
"24-481-aus-4","","481","Sunbury - Mount Lion","3","FF8200","FFFFFF"
"24-483-aus-3","","483","Sunbury - Moonee Ponds","3","FF8200","FFFFFF"
"24-483-aus-4","","483","Sunbury - Moonee Ponds","3","FF8200","FFFFFF"
"24-485-aus-3","","485","Sunbury - Wilsons Lane","3","FF8200","FFFFFF"
"24-485-aus-4","","485","Sunbury - Wilsons Lane","3","FF8200","FFFFFF"
"24-486-aus-3","","486","Sunbury - Rolling Meadows","3","FF8200","FFFFFF"
"24-486-aus-4","","486","Sunbury - Rolling Meadows","3","FF8200","FFFFFF"
"24-487-aus-3","","487","Sunbury - Killara Heights","3","FF8200","FFFFFF"
"24-487-aus-4","","487","Sunbury - Killara Heights","3","FF8200","FFFFFF"
"24-488-aus-3","","488","Sunbury - Jacksons Hill","3","FF8200","FFFFFF"
"24-488-aus-4","","488","Sunbury - Jacksons Hill","3","FF8200","FFFFFF"
"24-489-aus-3","","489","Sunbury - Canterbury Hills","3","FF8200","FFFFFF"
"24-489-aus-4","","489","Sunbury - Canterbury Hills","3","FF8200","FFFFFF"
"25-465-aus-4","","465","Essendon Station - Keilor Park","3","FF8200","FFFFFF"
"25-465-aus-5","","465","Essendon Station - Keilor Park","3","FF8200","FFFFFF"
"25-467-aus-4","","467","Moonee Ponds Station - Aberfeldie","3","FF8200","FFFFFF"
"25-467-aus-5","","467","Moonee Ponds Station - Aberfeldie","3","FF8200","FFFFFF"
"25-468-aus-4","","468","Essendon - Highpoint SC","3","FF8200","FFFFFF"
